# Temperatura_=_22.136400000000002
# Concentracion g/m^3_=_1620.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_135088.54878520896
# Promedio de 25 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-5.524379e-09	-1.282762e-09	-3.837974e+01	-8.384814e+01
1.000000e-08	-5.524631e-09	-1.281118e-09	-3.838150e+01	-8.378908e+01
2.000000e-08	-5.524596e-09	-1.279308e-09	-3.838125e+01	-8.373006e+01
3.000000e-08	-5.524148e-09	-1.277542e-09	-3.837814e+01	-8.367114e+01
4.000000e-08	-5.523164e-09	-1.275969e-09	-3.837130e+01	-8.361237e+01
5.000000e-08	-5.521582e-09	-1.275911e-09	-3.836031e+01	-8.355378e+01
6.000000e-08	-5.519428e-09	-1.277533e-09	-3.834535e+01	-8.349542e+01
7.000000e-08	-5.516759e-09	-1.276640e-09	-3.832681e+01	-8.343733e+01
8.000000e-08	-5.513600e-09	-1.283258e-09	-3.830486e+01	-8.337955e+01
9.000000e-08	-5.509968e-09	-1.280812e-09	-3.827963e+01	-8.332211e+01
1.000000e-07	-5.505908e-09	-1.260000e-09	-3.825142e+01	-8.326507e+01
1.100000e-07	-5.501532e-09	-1.231328e-09	-3.822102e+01	-8.320844e+01
1.200000e-07	-5.496960e-09	-1.280205e-09	-3.818926e+01	-8.315228e+01
1.300000e-07	-5.492116e-09	-1.278827e-09	-3.815561e+01	-8.309660e+01
1.400000e-07	-5.486890e-09	-1.260807e-09	-3.811930e+01	-8.304145e+01
1.500000e-07	-5.481286e-09	-1.220876e-09	-3.808036e+01	-8.298685e+01
1.600000e-07	-5.475337e-09	-1.285682e-09	-3.803904e+01	-8.293284e+01
1.700000e-07	-5.469012e-09	-1.298622e-09	-3.799510e+01	-8.287943e+01
1.800000e-07	-5.462221e-09	-1.253803e-09	-3.794791e+01	-8.282666e+01
1.900000e-07	-5.455034e-09	-1.209428e-09	-3.789799e+01	-8.277453e+01
2.000000e-07	-5.447570e-09	-1.230550e-09	-3.784613e+01	-8.272306e+01
